id_student,student_name,gender,region,highest_education,imd_band,age_band,disability,studied_credits,course,CGPA
2104505,Lindsey Gallegos,M,West Midlands Region,Lower Than A Level,0-10%,35-55,N,60,Business,3.22
2122180,Julian Gonzales,F,North Western Region,Lower Than A Level,80-90%,35-55,N,60,Law,3.5
2139353,Charles Armstrong,M,London Region,A Level or Equivalent,50-60%,35-55,N,120,Law,3.18
2143752,Daniel Bates,F,South Region,Lower Than A Level,70-80%,35-55,N,60,Law,2.77
2146792,Jackson Mullins,M,North Western Region,HE Qualification,20-30%,55<=,N,60,Business,2.44
2149225,Dana Lynch,M,Scotland,A Level or Equivalent,70-80%,35-55,Y,60,Medical,2.43
2153153,Amy Morris,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,N,60,Business,3.95
2155014,Spencer Bass,F,West Midlands Region,Lower Than A Level,80-90%,0-35,Y,60,History,3.36
2164705,Cindy Anderson,F,North Western Region,A Level or Equivalent,40-50%,0-35,N,120,Business,2.96
2171627,Larry Ponce,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,N,60,Law,3.12
2182846,Sharon Thompson,F,London Region,A Level or Equivalent,70-80%,35-55,N,60,Engineering,3.51
2194100,Jose Michael,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,N,60,Medical,2.59
2197016,Kelsey Walker,F,North Western Region,HE Qualification,30-40%,35-55,N,60,Engineering,3.09
2208424,Jeffrey Moreno,M,Scotland,A Level or Equivalent,20-30%,0-35,N,60,Engineering,4.0
2229865,Erika Evans,F,West Midlands Region,A Level or Equivalent,10-20,35-55,N,60,Engineering,2.82
2255601,John Johnson,F,South Region,A Level or Equivalent,80-90%,35-55,N,120,Computer Science,3.32
2268379,Sara Perry,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,60,Graphic Design,2.8
2278464,Christine Rogers,M,South Region,Lower Than A Level,30-40%,35-55,N,60,Medical,2.92
2293923,Kaitlyn Mann,M,South Region,A Level or Equivalent,90-100%,0-35,N,150,Computer Science,2.53
2312620,Eric Torres,F,East Midlands Region,HE Qualification,20-30%,35-55,N,60,Law,2.4
2318055,Virginia Collier,M,Wales,A Level or Equivalent,90-100%,35-55,N,60,Medical,3.78
2324976,Kyle Rodriguez,F,Scotland,HE Qualification,90-100%,35-55,N,60,Engineering,2.31
2329342,Raymond Parks,F,East Anglian Region,Lower Than A Level,40-50%,35-55,N,120,Computer Science,2.75
2339528,Nicholas Richardson,F,London Region,Lower Than A Level,40-50%,0-35,N,60,Business,2.43
2342426,Zachary Freeman,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,60,Medical,3.82
2344901,Donna Sampson,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,60,Engineering,3.3
2358056,Kirsten Owen,F,North Region,HE Qualification,,0-35,N,60,Music,2.29
2358969,Sean Watson,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,180,Engineering,2.55
2364471,Adrienne Cole,F,Scotland,HE Qualification,90-100%,0-35,Y,60,Engineering,2.39
2365101,Javier Lopez,M,South East Region,HE Qualification,20-30%,0-35,N,300,Music,3.34
2367155,Stephanie Rodriguez,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,120,Philosophy,3.79
2369266,Gina Richards,F,London Region,Lower Than A Level,70-80%,35-55,N,60,Graphic Design,3.1
2376496,Terry White,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,120,Law,2.47
2391984,David Craig,M,South Region,A Level or Equivalent,90-100%,0-35,N,60,Law,3.53
2411661,Tim Torres,F,South Region,A Level or Equivalent,80-90%,0-35,N,120,Engineering,4.0
2411778,Brooke White,M,Scotland,HE Qualification,20-30%,0-35,N,120,Computer Science,2.88
2412002,Adam Cook,M,South West Region,Lower Than A Level,50-60%,35-55,N,90,Computer Science,2.21
2412967,Jacqueline Crawford,F,South Region,A Level or Equivalent,80-90%,35-55,N,60,Business,2.08
2429854,Richard House,M,London Region,A Level or Equivalent,10-20,35-55,Y,120,Computer Science,3.43
2437837,Sarah Hall,F,North Region,A Level or Equivalent,30-40%,0-35,N,60,Engineering,3.61
2449878,Holly Jackson,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,Engineering,2.71
2456480,Wendy Arias,M,Scotland,Lower Than A Level,80-90%,35-55,N,120,Law,2.22
2457256,Michael Gonzalez,M,South Region,Lower Than A Level,80-90%,35-55,N,180,Law,2.57
2458355,Jordan Williams,M,London Region,Lower Than A Level,80-90%,35-55,N,60,Engineering,3.37
2460080,Elizabeth Carroll,M,Scotland,HE Qualification,90-100%,55<=,N,60,Law,3.51
2461190,David Beard,M,South Region,HE Qualification,70-80%,55<=,N,60,Engineering,3.61
2469673,Justin Nguyen,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,60,Engineering,3.02
2470694,Courtney Reyes,F,Scotland,HE Qualification,50-60%,55<=,N,60,Law,3.9
2479954,Andrew Arnold,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,60,Law,3.52
2481901,Susan Warren,M,Wales,Lower Than A Level,80-90%,35-55,N,60,Medical,3.71
2482700,Sonia Medina,M,South Region,Lower Than A Level,90-100%,0-35,N,120,Law,2.18
2486127,Diana Hall,F,East Anglian Region,HE Qualification,90-100%,0-35,N,120,Medical,2.91
2498700,Christy Peterson,F,North Western Region,Lower Than A Level,40-50%,0-35,N,240,Business,2.31
2516503,Tony Cunningham,M,South East Region,HE Qualification,40-50%,35-55,N,60,Business,2.65
2518069,Phillip Knight,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,60,Computer Science,2.33
2521459,Jesus Compton,F,London Region,Lower Than A Level,10-20,0-35,N,60,Graphic Design,2.08
2523736,Collin Webster,M,North Western Region,A Level or Equivalent,20-30%,55<=,N,120,Computer Science,2.97
2529279,Dr. Richard Hall,F,North Western Region,HE Qualification,60-70%,35-55,N,60,Engineering,3.78
2532302,Melissa Johnson,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,60,Law,4.0
2536991,Jessica Miller,M,South Region,HE Qualification,90-100%,55<=,N,60,Engineering,2.23
2542724,Donald Patterson,F,West Midlands Region,Lower Than A Level,40-50%,0-35,N,60,Business,2.34
2550279,Ashley Jenkins,F,North Region,HE Qualification,,35-55,N,60,Engineering,2.97
2551220,Tommy Ford,F,South Region,Lower Than A Level,90-100%,0-35,N,60,Business,3.25
2552472,Jay Hayes,F,South Region,HE Qualification,80-90%,35-55,N,120,Engineering,2.07
2555340,Kevin Cohen,F,South Region,HE Qualification,90-100%,35-55,N,60,Computer Science,2.61
2557283,Robert Perez,M,Yorkshire Region,HE Qualification,80-90%,55<=,N,60,Engineering,2.45
2559575,Eric Stevenson,M,South West Region,Lower Than A Level,30-40%,0-35,N,60,Engineering,3.95
2562034,David Page,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,60,Computer Science,3.0
2566163,Jacob Schaefer,F,South Region,A Level or Equivalent,80-90%,0-35,N,60,Medical,3.51
2566592,Brian Romero,F,South Region,A Level or Equivalent,90-100%,35-55,N,60,Medical,3.96
2569324,Shelby Williams,M,South Region,A Level or Equivalent,90-100%,0-35,N,120,Business,3.61
2574528,Mr. Robert Blanchard,M,Ireland,HE Qualification,,35-55,N,60,Medical,3.47
2574583,Michael Bennett,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,N,60,Computer Science,3.62
2576122,Anna Krause,M,North Western Region,A Level or Equivalent,70-80%,0-35,N,60,Medical,3.84
2578995,Christopher Anderson,F,West Midlands Region,A Level or Equivalent,10-20,0-35,Y,60,Literature,2.91
2586560,Gina Stewart,F,East Anglian Region,Lower Than A Level,80-90%,35-55,N,60,Engineering,3.69
2594139,John Hernandez,F,South West Region,A Level or Equivalent,50-60%,0-35,N,60,Business,3.48
2598871,Aaron Ortega,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,N,60,Medical,3.52
2599352,Dylan Morris,F,Scotland,A Level or Equivalent,30-40%,0-35,N,120,Engineering,2.48
2600688,George Thomas,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,60,Computer Science,3.64
2606098,Nancy Harris,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,60,Computer Science,3.01
2613116,Brandon Morrison,F,London Region,Lower Than A Level,10-20,35-55,N,60,Engineering,3.32
2617002,Debra Hickman,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,N,60,Literature,2.61
2620584,Jeff Lawrence,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,Y,60,Philosophy,3.03
2639449,Ashlee Duncan,M,East Midlands Region,A Level or Equivalent,10-20,0-35,N,120,Engineering,3.05
2639540,Emma Ross,F,North Western Region,A Level or Equivalent,90-100%,35-55,N,60,Business,2.41
2639641,Maria Reynolds,M,South East Region,Lower Than A Level,30-40%,35-55,N,120,Law,2.28
2641155,Alyssa Kim,M,East Midlands Region,Lower Than A Level,50-60%,35-55,N,60,Computer Science,3.0
2643002,Taylor Bailey,F,South West Region,A Level or Equivalent,80-90%,35-55,N,60,Business,3.33
2645733,Mr. Mario Lester MD,F,South West Region,A Level or Equivalent,40-50%,0-35,N,180,Computer Science,3.06
2649826,Gregory Byrd,M,East Anglian Region,Lower Than A Level,60-70%,35-55,N,60,Medical,2.47
2650282,Daniel Hall,M,London Region,A Level or Equivalent,0-10%,35-55,N,60,Engineering,2.89
2664024,Patricia Nelson,M,South East Region,HE Qualification,90-100%,35-55,N,60,Medical,2.97
2666246,Daniel Bright,M,North Western Region,A Level or Equivalent,90-100%,0-35,N,60,Engineering,2.55
2669816,Carrie Clark,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,N,60,Literature,3.44
2671132,Nicole Phillips,M,London Region,HE Qualification,20-30%,55<=,N,60,Theater,3.61
2676809,Kathryn Watkins,F,North Region,HE Qualification,10-20,0-35,N,150,Business,2.63
2678643,Kathleen Rice,F,South Region,A Level or Equivalent,80-90%,0-35,N,60,Engineering,2.84
2685865,Chelsea Wilkerson,F,East Midlands Region,Lower Than A Level,30-40%,0-35,N,60,Engineering,3.17
2688067,Robert Noble,M,East Anglian Region,A Level or Equivalent,10-20,0-35,N,60,Philosophy,3.54
2689958,Denise Brown,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,60,Medical,2.93
2691206,Joseph Delgado,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,60,Business,2.3
2691244,Sara Bartlett,M,South Region,A Level or Equivalent,40-50%,35-55,N,180,Computer Science,2.73
2694424,Tiffany Cochran,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,N,120,Business,3.92
2698257,Daryl Huang,M,East Midlands Region,Lower Than A Level,60-70%,0-35,N,120,Computer Science,2.97
6516,Clifford Salinas,M,Scotland,HE Qualification,80-90%,55<=,N,60,Law,3.23
24734,Kimberly Williams,F,South Region,Lower Than A Level,60-70%,0-35,N,60,Business,2.56
26192,James Oliver,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,60,Philosophy,2.3
28061,Leah Sexton,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,N,60,Literature,2.5
31600,David Johnson,F,South West Region,A Level or Equivalent,40-50%,0-35,N,60,Business,2.74
46844,David Jones,M,North Region,HE Qualification,30-40%,35-55,N,60,Computer Science,2.43
52765,Adrian Murillo,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,N,120,Medical,3.54
55104,Denise Schwartz,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,60,Computer Science,3.78
58071,Kristen Mills,M,East Anglian Region,HE Qualification,90-100%,55<=,N,60,Medical,2.99
58316,Samuel Harris,F,Wales,A Level or Equivalent,70-80%,0-35,N,120,Computer Science,2.07
62487,Luis Andrews,F,East Midlands Region,A Level or Equivalent,10-20,0-35,N,60,Medical,3.09
63165,Amanda Winters,M,South East Region,A Level or Equivalent,80-90%,35-55,N,60,Medical,2.23
70011,Michael Cook,F,Scotland,HE Qualification,40-50%,0-35,N,60,Fine Arts,3.07
75255,Jeffery Williams,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,120,Law,2.34
79403,Matthew Miller Jr.,M,South Region,Lower Than A Level,80-90%,35-55,N,60,Music,2.35
85092,Jimmy Johnson,F,South West Region,Lower Than A Level,30-40%,0-35,N,60,Engineering,2.27
85144,Steven Mueller,M,Scotland,A Level or Equivalent,50-60%,35-55,N,60,Computer Science,3.32
85302,Tiffany Stuart,M,London Region,Lower Than A Level,80-90%,35-55,N,60,Music,3.92
87431,Amber Adams,M,South East Region,Lower Than A Level,10-20,35-55,N,60,Engineering,2.75
95755,Heidi Villarreal,M,South East Region,Lower Than A Level,90-100%,0-35,N,60,Philosophy,3.07
101116,Jason Chapman,F,East Anglian Region,Lower Than A Level,60-70%,35-55,N,60,Law,3.56
107489,Allison Johnson,F,London Region,HE Qualification,20-30%,0-35,N,60,Medical,3.28
108872,Carla Bryan,M,London Region,HE Qualification,80-90%,55<=,N,60,Music,2.9
109155,Don Scott,F,South Region,HE Qualification,90-100%,0-35,N,60,Medical,3.86
111512,Dr. Dylan Chan Jr.,M,Wales,A Level or Equivalent,40-50%,0-35,N,60,Law,3.37
117818,Karen Melton,F,London Region,A Level or Equivalent,40-50%,35-55,N,60,Business,3.91
119902,Pamela Howell,F,South West Region,A Level or Equivalent,60-70%,35-55,N,60,Graphic Design,2.18
121349,Julie Harris,F,South West Region,A Level or Equivalent,40-50%,35-55,N,60,Engineering,3.1
124064,Katherine Avila,F,South East Region,A Level or Equivalent,60-70%,0-35,N,120,Philosophy,3.61
125018,Carl Thompson,M,South Region,HE Qualification,70-80%,35-55,N,60,Medical,3.24
130034,Nicholas Sanchez,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,60,Graphic Design,2.06
130547,Ms. Melissa Davis,F,South Region,A Level or Equivalent,70-80%,35-55,N,60,Medical,2.62
130636,Stephanie Dodson,M,South East Region,A Level or Equivalent,10-20,0-35,N,60,Medical,3.63
131390,Devin Monroe,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,N,60,Engineering,3.39
133816,Jaclyn Ortega,F,South Region,A Level or Equivalent,70-80%,35-55,N,60,Medical,2.62
133922,David Taylor,M,North Region,Lower Than A Level,0-10%,0-35,N,60,Computer Science,2.49
135335,Michael Thomas,F,East Anglian Region,Lower Than A Level,20-30%,0-35,N,120,Computer Science,3.96
135471,Daniel Bentley,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N,60,Computer Science,2.32
139033,Katherine Brewer,M,South East Region,A Level or Equivalent,90-100%,35-55,N,60,Law,2.07
141377,Daniel Harris,M,South West Region,A Level or Equivalent,90-100%,0-35,N,210,Medical,2.48
141506,Stephen Lloyd,M,Scotland,A Level or Equivalent,20-30%,35-55,N,60,Engineering,3.53
146503,Heather King,M,East Anglian Region,Lower Than A Level,30-40%,35-55,Y,120,Literature,2.84
149741,Lauren Williams,F,Scotland,A Level or Equivalent,20-30%,35-55,N,60,Medical,3.56
149962,James Reeves,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,60,Law,2.59
151587,Lisa Allen,F,Wales,A Level or Equivalent,0-10%,0-35,N,120,Fine Arts,2.14
152668,Mr. Dean Pennington,F,South Region,Lower Than A Level,90-100%,0-35,N,60,Medical,2.57
155984,Michael Caldwell,F,East Anglian Region,Lower Than A Level,70-80%,0-35,N,120,Engineering,3.15
158707,James Schmidt,F,South East Region,A Level or Equivalent,80-90%,0-35,N,60,Business,3.45
164944,Martha Smith,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,Y,60,Medical,2.29
165226,Patrick Bradley,F,Wales,A Level or Equivalent,30-40%,0-35,N,60,Law,4.0
167961,Ashley Singh,M,South West Region,HE Qualification,70-80%,55<=,N,60,Theater,2.23
174024,Mr. Richard Forbes,M,North Region,A Level or Equivalent,10-20,35-55,N,60,Computer Science,2.91
174094,Makayla Carlson,F,South East Region,Lower Than A Level,30-40%,35-55,Y,60,Engineering,3.62
174745,Jeffrey Burnett,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,N,60,Engineering,2.18
175447,Jessica White,M,London Region,A Level or Equivalent,50-60%,35-55,N,60,Law,2.13
175772,Christopher Morales,F,East Anglian Region,HE Qualification,90-100%,35-55,N,270,Medical,2.25
183057,Jennifer Rodgers DVM,M,Wales,Lower Than A Level,90-100%,0-35,N,60,Medical,3.69
185350,Sara Young,M,Yorkshire Region,Lower Than A Level,10-20,35-55,N,60,Engineering,2.55
188278,Rachel Hines,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,N,60,Law,3.04
199636,David Taylor,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,N,60,Law,2.57
199897,Wendy Baker,M,East Midlands Region,HE Qualification,10-20,35-55,N,60,Law,3.84
200804,Elizabeth Blackburn,M,South Region,A Level or Equivalent,90-100%,0-35,N,60,Engineering,3.41
205494,Terry Ali,M,South West Region,HE Qualification,30-40%,35-55,N,60,Business,3.58
228021,Christian Fischer,M,Scotland,A Level or Equivalent,40-50%,35-55,N,60,Law,3.8
228383,Zachary Henry,M,Yorkshire Region,HE Qualification,50-60%,0-35,N,60,Business,3.24
232307,Sarah Davis,M,South Region,Lower Than A Level,50-60%,35-55,N,60,Theater,2.95
235068,Keith Erickson,F,East Midlands Region,Lower Than A Level,30-40%,35-55,N,60,Computer Science,3.91
235507,Joseph Collins,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,N,180,Engineering,3.56
236875,Nicholas Coleman,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,60,Philosophy,3.42
237274,Mark Jennings,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,60,Computer Science,3.37
243510,Pamela Lewis,F,South West Region,Lower Than A Level,60-70%,0-35,N,60,Philosophy,3.59
244246,Jennifer Jimenez,F,South East Region,A Level or Equivalent,60-70%,0-35,N,60,Philosophy,3.98
248581,Lindsay Jones,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,60,Fine Arts,3.99
252073,Amber Perez,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,N,120,Law,3.2
254625,Shawn Henry,M,Wales,A Level or Equivalent,20-30%,35-55,N,60,Law,2.8
258587,Joel Robinson,M,South West Region,A Level or Equivalent,10-20,35-55,N,60,Computer Science,3.57
260355,Tina Huang,F,London Region,A Level or Equivalent,80-90%,35-55,N,120,Medical,3.06
260623,Scott Hensley,M,South East Region,Lower Than A Level,40-50%,0-35,N,60,Computer Science,2.2
263251,Stephen Patel,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,60,History,4.0
263543,Daniel Wu,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N,60,Law,2.1
263952,Anthony Moody,M,North Region,Lower Than A Level,,35-55,N,60,Engineering,3.51
266524,Mark Orozco,F,South Region,A Level or Equivalent,30-40%,0-35,N,240,Computer Science,3.55
268733,Sharon Webb,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,120,Literature,2.65
273346,Jasmine Roth,M,East Midlands Region,Lower Than A Level,70-80%,35-55,N,60,Law,2.76
274947,Alexander Byrd,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,120,Business,2.05
275674,Sara Thomas,F,London Region,A Level or Equivalent,20-30%,0-35,N,60,History,3.66
275792,Dawn Washington,F,East Anglian Region,HE Qualification,50-60%,0-35,N,60,Law,3.02
277123,Christina Hutchinson,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,N,60,Theater,3.34
277880,Margaret Johnson,F,South East Region,A Level or Equivalent,60-70%,0-35,N,120,Computer Science,2.44
281077,Dennis Robbins,F,East Anglian Region,HE Qualification,50-60%,0-35,N,60,Law,2.73
281636,Michael Mcdonald,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,60,Computer Science,2.28
285315,Brittney French,M,East Anglian Region,HE Qualification,70-80%,0-35,N,60,Law,3.62
287040,Amy Goodwin,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,90,Computer Science,3.23
287204,Kenneth Mckenzie,M,Scotland,A Level or Equivalent,0-10%,0-35,N,60,Computer Science,3.23
287210,Michael Jackson,M,Scotland,A Level or Equivalent,70-80%,35-55,N,60,Business,2.62
288994,Nicole Miller,M,Scotland,A Level or Equivalent,30-40%,0-35,N,120,Business,2.31
289449,Morgan Yoder,M,East Midlands Region,HE Qualification,90-100%,35-55,N,60,Computer Science,3.24
290164,Melissa Franklin,F,Scotland,HE Qualification,30-40%,35-55,N,60,Computer Science,3.55
292525,Maria Carroll,M,South Region,A Level or Equivalent,70-80%,0-35,N,60,Law,2.3
292775,Ryan Gutierrez,M,South East Region,A Level or Equivalent,40-50%,0-35,N,60,Theater,3.54
293824,Alexis Mcfarland,F,South West Region,A Level or Equivalent,50-60%,35-55,N,60,Law,3.26
294496,Dean Kelly,M,North Western Region,A Level or Equivalent,10-20,35-55,Y,60,Engineering,3.34
